Date, Time, Height in MM
02/10/2015, 11:37:40, 837
02/10/2015, 11:37:42, 838
02/10/2015, 11:37:44, 837
02/10/2015, 11:37:45, 837
02/10/2015, 11:37:47, 837
02/10/2015, 11:37:49, 837
02/10/2015, 11:37:51, 838
02/10/2015, 11:37:52, 838
02/10/2015, 11:37:54, 837
02/10/2015, 11:37:56, 838
02/10/2015, 11:37:58, 838
02/10/2015, 11:37:59, 838
02/10/2015, 11:38:01, 837
02/10/2015, 11:38:03, 837
02/10/2015, 11:38:05, 838
02/10/2015, 11:38:07, 837
02/10/2015, 11:38:08, 837
02/10/2015, 11:38:10, 837
02/10/2015, 11:38:12, 837
02/10/2015, 11:38:14, 837
02/10/2015, 11:38:15, 837
02/10/2015, 11:38:17, 837
02/10/2015, 11:38:19, 837
02/10/2015, 11:38:21, 838
02/10/2015, 11:38:22, 838
02/10/2015, 11:38:24, 838
02/10/2015, 11:38:26, 839
02/10/2015, 11:38:28, 839
02/10/2015, 11:38:30, 839
02/10/2015, 11:38:31, 839
02/10/2015, 11:38:33, 839
02/10/2015, 11:38:35, 839
02/10/2015, 11:38:37, 838
02/10/2015, 11:38:38, 838
02/10/2015, 11:38:40, 838
02/10/2015, 11:38:42, 838
02/10/2015, 11:38:44, 837
02/10/2015, 11:38:45, 837
02/10/2015, 11:38:47, 837
02/10/2015, 11:38:49, 837
02/10/2015, 11:38:51, 837
02/10/2015, 11:38:52, 837
02/10/2015, 11:38:54, 837
02/10/2015, 11:38:56, 838
02/10/2015, 11:38:58, 838
02/10/2015, 11:39:00, 838
02/10/2015, 11:39:01, 838
02/10/2015, 11:39:03, 839
02/10/2015, 11:39:05, 839
02/10/2015, 11:39:07, 839
02/10/2015, 11:39:08, 838
02/10/2015, 11:39:10, 838
02/10/2015, 11:39:12, 838
02/10/2015, 11:39:14, 838
02/10/2015, 11:39:15, 838
02/10/2015, 11:39:17, 838
02/10/2015, 11:39:19, 837
02/10/2015, 11:39:21, 838
02/10/2015, 11:39:23, 837
02/10/2015, 11:39:24, 838
02/10/2015, 11:39:26, 837
02/10/2015, 11:39:28, 838
02/10/2015, 11:39:30, 837
02/10/2015, 11:39:31, 838
02/10/2015, 11:39:33, 837
02/10/2015, 11:39:35, 838
02/10/2015, 11:39:37, 837
02/10/2015, 11:39:38, 837
02/10/2015, 11:39:40, 837
02/10/2015, 11:39:42, 837
02/10/2015, 11:39:44, 837
02/10/2015, 11:39:45, 838
02/10/2015, 11:39:47, 838
02/10/2015, 11:39:49, 838
02/10/2015, 11:39:51, 838
02/10/2015, 11:39:53, 838
02/10/2015, 11:39:54, 838
02/10/2015, 11:39:56, 838
02/10/2015, 11:39:58, 838
02/10/2015, 11:40:00, 838
02/10/2015, 11:40:01, 837
02/10/2015, 11:40:03, 838
02/10/2015, 11:40:05, 838
02/10/2015, 11:40:07, 838
02/10/2015, 11:40:08, 838
02/10/2015, 11:40:10, 838
02/10/2015, 11:40:12, 838
02/10/2015, 11:40:14, 838
02/10/2015, 11:40:16, 838
02/10/2015, 11:40:17, 838
02/10/2015, 11:40:19, 838
02/10/2015, 11:40:21, 838
02/10/2015, 11:40:23, 838
02/10/2015, 11:40:24, 838
02/10/2015, 11:40:26, 838
02/10/2015, 11:40:28, 838
02/10/2015, 11:40:30, 837
02/10/2015, 11:40:31, 838
02/10/2015, 11:40:33, 838
02/10/2015, 11:40:35, 838
02/10/2015, 11:40:37, 837
02/10/2015, 11:40:38, 838
02/10/2015, 11:40:40, 838
02/10/2015, 11:40:42, 838
02/10/2015, 11:40:44, 837
02/10/2015, 11:40:46, 838
02/10/2015, 11:40:47, 838
02/10/2015, 11:40:49, 838
02/10/2015, 11:40:51, 837
02/10/2015, 11:40:53, 838
02/10/2015, 11:40:54, 837
02/10/2015, 11:40:56, 837
02/10/2015, 11:40:58, 837
02/10/2015, 11:41:00, 838
02/10/2015, 11:41:01, 837
02/10/2015, 11:41:03, 837
02/10/2015, 11:41:05, 837
02/10/2015, 11:41:07, 838
02/10/2015, 11:41:09, 837
02/10/2015, 11:41:10, 837
02/10/2015, 11:41:12, 837
02/10/2015, 11:41:14, 837
02/10/2015, 11:41:16, 837
02/10/2015, 11:41:17, 837
02/10/2015, 11:41:19, 837
02/10/2015, 11:41:21, 838
02/10/2015, 11:41:23, 838
02/10/2015, 11:41:24, 838
02/10/2015, 11:41:26, 838
02/10/2015, 11:41:28, 838
02/10/2015, 11:41:30, 838
02/10/2015, 11:41:31, 838
02/10/2015, 11:41:33, 838
02/10/2015, 11:41:35, 838
02/10/2015, 11:41:37, 838
02/10/2015, 11:41:39, 838
02/10/2015, 11:41:40, 838
02/10/2015, 11:41:42, 838
02/10/2015, 11:41:44, 838
02/10/2015, 11:41:46, 838
02/10/2015, 11:41:47, 838
02/10/2015, 11:41:49, 838
02/10/2015, 11:41:51, 838
02/10/2015, 11:41:53, 838
02/10/2015, 11:41:54, 837
02/10/2015, 11:41:56, 838
02/10/2015, 11:41:58, 837
02/10/2015, 11:42:00, 838
02/10/2015, 11:42:02, 838
02/10/2015, 11:42:03, 838
02/10/2015, 11:42:05, 838
02/10/2015, 11:42:07, 838
02/10/2015, 11:42:09, 838
02/10/2015, 11:42:10, 839
02/10/2015, 11:42:12, 839
02/10/2015, 11:42:14, 839
02/10/2015, 11:42:16, 839
02/10/2015, 11:42:17, 839
02/10/2015, 11:42:19, 839
02/10/2015, 11:42:21, 839
02/10/2015, 11:42:23, 839
02/10/2015, 11:42:25, 839
02/10/2015, 11:42:26, 839
02/10/2015, 11:42:28, 839
02/10/2015, 11:42:30, 839
02/10/2015, 11:42:32, 839
02/10/2015, 11:42:33, 839
02/10/2015, 11:42:35, 839
02/10/2015, 11:42:37, 839
02/10/2015, 11:42:39, 839
02/10/2015, 11:42:40, 839
02/10/2015, 11:42:42, 839
02/10/2015, 11:42:44, 839
02/10/2015, 11:42:46, 839
02/10/2015, 11:42:47, 839
02/10/2015, 11:42:49, 839
02/10/2015, 11:42:51, 839
02/10/2015, 11:42:53, 840
02/10/2015, 11:42:55, 839
02/10/2015, 11:42:56, 840
02/10/2015, 11:42:58, 839
02/10/2015, 11:43:00, 839
02/10/2015, 11:43:02, 839
02/10/2015, 11:43:03, 839
02/10/2015, 11:43:05, 839
02/10/2015, 11:43:07, 839
02/10/2015, 11:43:09, 839
02/10/2015, 11:43:10, 839
02/10/2015, 11:43:12, 839
02/10/2015, 11:43:14, 839
02/10/2015, 11:43:16, 839
02/10/2015, 11:43:18, 839
02/10/2015, 11:43:19, 839
02/10/2015, 11:43:21, 839
02/10/2015, 11:43:23, 839
02/10/2015, 11:43:25, 840
02/10/2015, 11:43:26, 840
02/10/2015, 11:43:28, 840
02/10/2015, 11:43:30, 840
02/10/2015, 11:43:32, 840
02/10/2015, 11:43:33, 840
02/10/2015, 11:43:35, 840
02/10/2015, 11:43:37, 840
02/10/2015, 11:43:39, 840
02/10/2015, 11:43:40, 840
02/10/2015, 11:43:42, 839
02/10/2015, 11:43:44, 839
02/10/2015, 11:43:46, 839
02/10/2015, 11:43:48, 839
02/10/2015, 11:43:49, 839
02/10/2015, 11:43:51, 839
02/10/2015, 11:43:53, 840
02/10/2015, 11:43:55, 839
02/10/2015, 11:43:56, 840
02/10/2015, 11:43:58, 839
02/10/2015, 11:44:00, 839
02/10/2015, 11:44:02, 839
02/10/2015, 11:44:03, 839
02/10/2015, 11:44:05, 839
02/10/2015, 11:44:07, 839
02/10/2015, 11:44:09, 839
02/10/2015, 11:44:11, 839
02/10/2015, 11:44:12, 839
02/10/2015, 11:44:14, 839
02/10/2015, 11:44:16, 840
02/10/2015, 11:44:18, 840
02/10/2015, 11:44:19, 839
02/10/2015, 11:44:21, 840
02/10/2015, 11:44:23, 840
02/10/2015, 11:44:25, 840
02/10/2015, 11:44:26, 839
02/10/2015, 11:44:28, 839
02/10/2015, 11:44:30, 839
02/10/2015, 11:44:32, 839
02/10/2015, 11:44:33, 839
02/10/2015, 11:44:35, 839
02/10/2015, 11:44:37, 839
02/10/2015, 11:44:39, 839
02/10/2015, 11:44:41, 839
02/10/2015, 11:44:42, 839
02/10/2015, 11:44:44, 839
02/10/2015, 11:44:46, 839
02/10/2015, 11:44:48, 839
02/10/2015, 11:44:49, 839
02/10/2015, 11:44:51, 839
02/10/2015, 11:44:53, 839
02/10/2015, 11:44:55, 839
02/10/2015, 11:44:56, 839
02/10/2015, 11:44:58, 839
02/10/2015, 11:45:00, 839
02/10/2015, 11:45:02, 839
02/10/2015, 11:45:03, 839
02/10/2015, 11:45:05, 839
02/10/2015, 11:45:07, 839
02/10/2015, 11:45:09, 839
02/10/2015, 11:45:11, 839
02/10/2015, 11:45:12, 839
02/10/2015, 11:45:14, 839
02/10/2015, 11:45:16, 840
02/10/2015, 11:45:18, 840
02/10/2015, 11:45:19, 839
02/10/2015, 11:45:21, 840
02/10/2015, 11:45:23, 840
02/10/2015, 11:45:25, 840
02/10/2015, 11:45:26, 840
02/10/2015, 11:45:28, 840
02/10/2015, 11:45:30, 839
02/10/2015, 11:45:32, 840
02/10/2015, 11:45:34, 839
02/10/2015, 11:45:35, 840
02/10/2015, 11:45:37, 839
02/10/2015, 11:45:39, 839
02/10/2015, 11:45:41, 840
02/10/2015, 11:45:42, 840
02/10/2015, 11:45:44, 840
02/10/2015, 11:45:46, 840
02/10/2015, 11:45:48, 840
02/10/2015, 11:45:49, 840
02/10/2015, 11:45:51, 840
02/10/2015, 11:45:53, 839
02/10/2015, 11:45:55, 839
02/10/2015, 11:45:56, 839
02/10/2015, 11:45:58, 839
02/10/2015, 11:46:00, 839
02/10/2015, 11:46:02, 839
02/10/2015, 11:46:04, 839
02/10/2015, 11:46:05, 839
02/10/2015, 11:46:07, 839
02/10/2015, 11:46:09, 839
02/10/2015, 11:46:11, 839
02/10/2015, 11:46:12, 839
02/10/2015, 11:46:14, 840
02/10/2015, 11:46:16, 840
02/10/2015, 11:46:18, 840
02/10/2015, 11:46:19, 840
02/10/2015, 11:46:21, 840
02/10/2015, 11:46:23, 840
02/10/2015, 11:46:25, 840
02/10/2015, 11:46:27, 840
02/10/2015, 11:46:28, 840
02/10/2015, 11:46:30, 840
02/10/2015, 11:46:32, 840
02/10/2015, 11:46:34, 840
02/10/2015, 11:46:35, 840
02/10/2015, 11:46:37, 840
02/10/2015, 11:46:39, 840
02/10/2015, 11:46:41, 840
02/10/2015, 11:46:42, 840
02/10/2015, 11:46:44, 839
02/10/2015, 11:46:46, 840
02/10/2015, 11:46:48, 839
02/10/2015, 11:46:49, 839
02/10/2015, 11:46:51, 840
02/10/2015, 11:46:53, 840
02/10/2015, 11:46:55, 840
02/10/2015, 11:46:57, 840
02/10/2015, 11:46:58, 840
02/10/2015, 11:47:00, 840
02/10/2015, 11:47:02, 840
02/10/2015, 11:47:04, 840
02/10/2015, 11:47:05, 840
02/10/2015, 11:47:07, 840
02/10/2015, 11:47:09, 840
02/10/2015, 11:47:11, 840
02/10/2015, 11:47:12, 839
02/10/2015, 11:47:14, 839
02/10/2015, 11:47:16, 839
02/10/2015, 11:47:18, 840
02/10/2015, 11:47:20, 839
02/10/2015, 11:47:21, 840
02/10/2015, 11:47:23, 840
02/10/2015, 11:47:25, 840
02/10/2015, 11:47:27, 839
02/10/2015, 11:47:28, 839
02/10/2015, 11:47:30, 839
02/10/2015, 11:47:32, 839
02/10/2015, 11:47:34, 839
02/10/2015, 11:47:35, 839
02/10/2015, 11:47:37, 839
02/10/2015, 11:47:39, 839
02/10/2015, 11:47:41, 839
02/10/2015, 11:47:42, 839
02/10/2015, 11:47:44, 839
02/10/2015, 11:47:46, 839
02/10/2015, 11:47:48, 839
02/10/2015, 11:47:50, 839
02/10/2015, 11:47:51, 839
02/10/2015, 11:47:53, 839
02/10/2015, 11:47:55, 839
02/10/2015, 11:47:57, 839
02/10/2015, 11:47:58, 840
02/10/2015, 11:48:00, 840
02/10/2015, 11:48:02, 840
02/10/2015, 11:48:04, 840
02/10/2015, 11:48:05, 840
02/10/2015, 11:48:07, 840
02/10/2015, 11:48:09, 839
02/10/2015, 11:48:11, 839
02/10/2015, 11:48:13, 839
02/10/2015, 11:48:14, 839
02/10/2015, 11:48:16, 839
02/10/2015, 11:48:18, 839
02/10/2015, 11:48:20, 839
02/10/2015, 11:48:21, 839
02/10/2015, 11:48:23, 839
02/10/2015, 11:48:25, 840
02/10/2015, 11:48:27, 839
02/10/2015, 11:48:28, 840
02/10/2015, 11:48:30, 839
02/10/2015, 11:48:32, 840
02/10/2015, 11:48:34, 839
02/10/2015, 11:48:35, 839
02/10/2015, 11:48:37, 839
02/10/2015, 11:48:39, 839
02/10/2015, 11:48:41, 839
02/10/2015, 11:48:43, 839
02/10/2015, 11:48:44, 839
02/10/2015, 11:48:46, 839
02/10/2015, 11:48:48, 839
02/10/2015, 11:48:50, 839
02/10/2015, 11:48:51, 839
02/10/2015, 11:48:53, 839
02/10/2015, 11:48:55, 839
02/10/2015, 11:48:57, 839
02/10/2015, 11:48:58, 839
02/10/2015, 11:49:00, 839
02/10/2015, 11:49:02, 839
02/10/2015, 11:49:04, 839
02/10/2015, 11:49:06, 839
02/10/2015, 11:49:07, 839
02/10/2015, 11:49:09, 839
02/10/2015, 11:49:11, 839
02/10/2015, 11:49:13, 839
02/10/2015, 11:49:14, 839
02/10/2015, 11:49:16, 840
02/10/2015, 11:49:18, 840
02/10/2015, 11:49:20, 840
02/10/2015, 11:49:21, 840
02/10/2015, 11:49:23, 840
02/10/2015, 11:49:25, 840
02/10/2015, 11:49:27, 840
02/10/2015, 11:49:28, 840
02/10/2015, 11:49:30, 839
02/10/2015, 11:49:32, 839
02/10/2015, 11:49:34, 839
02/10/2015, 11:49:36, 839
02/10/2015, 11:49:37, 839
02/10/2015, 11:49:39, 839
02/10/2015, 11:49:41, 839
02/10/2015, 11:49:43, 839
02/10/2015, 11:49:44, 839
02/10/2015, 11:49:46, 839
02/10/2015, 11:49:48, 839
02/10/2015, 11:49:50, 839
02/10/2015, 11:49:51, 839
02/10/2015, 11:49:53, 839
02/10/2015, 11:49:55, 839
02/10/2015, 11:49:57, 839
02/10/2015, 11:49:59, 839
02/10/2015, 11:50:00, 839
02/10/2015, 11:50:02, 839
02/10/2015, 11:50:04, 839
02/10/2015, 11:50:06, 839
02/10/2015, 11:50:07, 839
02/10/2015, 11:50:09, 839
02/10/2015, 11:50:11, 839
02/10/2015, 11:50:13, 839
02/10/2015, 11:50:14, 839
02/10/2015, 11:50:16, 839
02/10/2015, 11:50:18, 839
02/10/2015, 11:50:20, 839
02/10/2015, 11:50:21, 839
02/10/2015, 11:50:23, 839
02/10/2015, 11:50:25, 839
02/10/2015, 11:50:27, 839
02/10/2015, 11:50:29, 839
02/10/2015, 11:50:30, 839
02/10/2015, 11:50:32, 839
02/10/2015, 11:50:34, 839
02/10/2015, 11:50:36, 839
02/10/2015, 11:50:37, 839
02/10/2015, 11:50:39, 839
02/10/2015, 11:50:41, 839
02/10/2015, 11:50:43, 839
02/10/2015, 11:50:44, 839
02/10/2015, 11:50:46, 839
02/10/2015, 11:50:48, 839
02/10/2015, 11:50:50, 840
02/10/2015, 11:50:52, 839
02/10/2015, 11:50:53, 840
02/10/2015, 11:50:55, 840
02/10/2015, 11:50:57, 840
02/10/2015, 11:50:59, 839
02/10/2015, 11:51:00, 839
02/10/2015, 11:51:02, 839
02/10/2015, 11:51:04, 839
02/10/2015, 11:51:06, 839
02/10/2015, 11:51:07, 839
02/10/2015, 11:51:09, 839
02/10/2015, 11:51:11, 839
02/10/2015, 11:51:13, 840
02/10/2015, 11:51:14, 840
02/10/2015, 11:51:16, 840
02/10/2015, 11:51:18, 840
02/10/2015, 11:51:20, 840
02/10/2015, 11:51:22, 840
02/10/2015, 11:51:23, 840
02/10/2015, 11:51:25, 840
02/10/2015, 11:51:27, 839
02/10/2015, 11:51:29, 839
02/10/2015, 11:51:30, 840
02/10/2015, 11:51:32, 840
02/10/2015, 11:51:34, 840
02/10/2015, 11:51:36, 840
02/10/2015, 11:51:37, 840
02/10/2015, 11:51:39, 840
02/10/2015, 11:51:41, 840
02/10/2015, 11:51:43, 840
02/10/2015, 11:51:45, 839
02/10/2015, 11:51:46, 839
02/10/2015, 11:51:48, 839
02/10/2015, 11:51:50, 839
02/10/2015, 11:51:52, 840
02/10/2015, 11:51:53, 840
02/10/2015, 11:51:55, 840
02/10/2015, 11:51:57, 840
02/10/2015, 11:51:59, 840
02/10/2015, 11:52:00, 840
02/10/2015, 11:52:02, 840
02/10/2015, 11:52:04, 840
02/10/2015, 11:52:06, 840
02/10/2015, 11:52:07, 840
02/10/2015, 11:52:09, 840
02/10/2015, 11:52:11, 840
02/10/2015, 11:52:13, 840
02/10/2015, 11:52:15, 839
02/10/2015, 11:52:16, 839
02/10/2015, 11:52:18, 839
02/10/2015, 11:52:20, 839
02/10/2015, 11:52:22, 839
02/10/2015, 11:52:23, 839
02/10/2015, 11:52:25, 839
02/10/2015, 11:52:27, 839
02/10/2015, 11:52:29, 839
02/10/2015, 11:52:30, 839
02/10/2015, 11:52:32, 839
02/10/2015, 11:52:34, 839
02/10/2015, 11:52:36, 839
02/10/2015, 11:52:38, 839
02/10/2015, 11:52:39, 839
02/10/2015, 11:52:41, 839
02/10/2015, 11:52:43, 839
02/10/2015, 11:52:45, 840
02/10/2015, 11:52:46, 840
02/10/2015, 11:52:48, 840
02/10/2015, 11:52:50, 840
02/10/2015, 11:52:52, 840
02/10/2015, 11:52:53, 840
02/10/2015, 11:52:55, 840
02/10/2015, 11:52:57, 840
02/10/2015, 11:52:59, 840
02/10/2015, 11:53:00, 840
02/10/2015, 11:53:02, 840
02/10/2015, 11:53:04, 840
02/10/2015, 11:53:06, 840
02/10/2015, 11:53:08, 840
02/10/2015, 11:53:09, 840
02/10/2015, 11:53:11, 840
02/10/2015, 11:53:13, 839
02/10/2015, 11:53:15, 839
02/10/2015, 11:53:16, 839
02/10/2015, 11:53:18, 839
02/10/2015, 11:53:20, 839
02/10/2015, 11:53:22, 839
02/10/2015, 11:53:23, 839
02/10/2015, 11:53:25, 840
02/10/2015, 11:53:27, 840
02/10/2015, 11:53:29, 840
02/10/2015, 11:53:31, 840
02/10/2015, 11:53:32, 840
02/10/2015, 11:53:34, 840
02/10/2015, 11:53:36, 840
02/10/2015, 11:53:38, 840
02/10/2015, 11:53:39, 839
02/10/2015, 11:53:41, 839
02/10/2015, 11:53:43, 839
02/10/2015, 11:53:45, 839
02/10/2015, 11:53:46, 839
02/10/2015, 11:53:48, 839
02/10/2015, 11:53:50, 839
02/10/2015, 11:53:52, 839
02/10/2015, 11:53:53, 839
02/10/2015, 11:53:55, 839
02/10/2015, 11:53:57, 839
02/10/2015, 11:53:59, 839
02/10/2015, 11:54:01, 839
02/10/2015, 11:54:02, 839
02/10/2015, 11:54:04, 839
02/10/2015, 11:54:06, 839
02/10/2015, 11:54:08, 839
02/10/2015, 11:54:09, 839
02/10/2015, 11:54:11, 839
02/10/2015, 11:54:13, 839
02/10/2015, 11:54:15, 839
02/10/2015, 11:54:16, 839
02/10/2015, 11:54:18, 839
02/10/2015, 11:54:20, 839
02/10/2015, 11:54:22, 839
02/10/2015, 11:54:24, 839
02/10/2015, 11:54:25, 839
02/10/2015, 11:54:27, 839
02/10/2015, 11:54:29, 839
02/10/2015, 11:54:31, 839
02/10/2015, 11:54:32, 839
02/10/2015, 11:54:34, 840
02/10/2015, 11:54:36, 840
02/10/2015, 11:54:38, 840
02/10/2015, 11:54:39, 840
02/10/2015, 11:54:41, 839
02/10/2015, 11:54:43, 839
02/10/2015, 11:54:45, 839
02/10/2015, 11:54:46, 839
02/10/2015, 11:54:48, 840
02/10/2015, 11:54:50, 840
02/10/2015, 11:54:52, 840
02/10/2015, 11:54:54, 840
02/10/2015, 11:54:55, 840
02/10/2015, 11:54:57, 840
02/10/2015, 11:54:59, 840
02/10/2015, 11:55:01, 840
02/10/2015, 11:55:02, 840
02/10/2015, 11:55:04, 840
02/10/2015, 11:55:06, 839
02/10/2015, 11:55:08, 840
02/10/2015, 11:55:09, 839
02/10/2015, 11:55:11, 839
02/10/2015, 11:55:13, 839
02/10/2015, 11:55:15, 839
02/10/2015, 11:55:17, 839
02/10/2015, 11:55:18, 840
02/10/2015, 11:55:20, 839
02/10/2015, 11:55:22, 839
02/10/2015, 11:55:24, 839
02/10/2015, 11:55:25, 839
02/10/2015, 11:55:27, 839
02/10/2015, 11:55:29, 839
02/10/2015, 11:55:31, 839
02/10/2015, 11:55:32, 839
02/10/2015, 11:55:34, 839
02/10/2015, 11:55:36, 839
02/10/2015, 11:55:38, 839
02/10/2015, 11:55:39, 839
02/10/2015, 11:55:41, 839
02/10/2015, 11:55:43, 839
02/10/2015, 11:55:45, 839
02/10/2015, 11:55:47, 839
02/10/2015, 11:55:48, 839
02/10/2015, 11:55:50, 839
02/10/2015, 11:55:52, 839
02/10/2015, 11:55:54, 839
02/10/2015, 11:55:55, 839
02/10/2015, 11:55:57, 839
02/10/2015, 11:55:59, 840
02/10/2015, 11:56:01, 840
02/10/2015, 11:56:02, 840
02/10/2015, 11:56:04, 840
02/10/2015, 11:56:06, 840
02/10/2015, 11:56:08, 840
02/10/2015, 11:56:10, 840
02/10/2015, 11:56:11, 840
02/10/2015, 11:56:13, 839
02/10/2015, 11:56:15, 840
02/10/2015, 11:56:17, 839
02/10/2015, 11:56:18, 840
02/10/2015, 11:56:20, 839
02/10/2015, 11:56:22, 839
02/10/2015, 11:56:24, 839
02/10/2015, 11:56:25, 839
02/10/2015, 11:56:27, 839
02/10/2015, 11:56:29, 839
02/10/2015, 11:56:31, 839
02/10/2015, 11:56:32, 840
02/10/2015, 11:56:34, 839
02/10/2015, 11:56:36, 839
02/10/2015, 11:56:38, 839
02/10/2015, 11:56:40, 840
02/10/2015, 11:56:41, 839
02/10/2015, 11:56:43, 839
02/10/2015, 11:56:45, 840
02/10/2015, 11:56:47, 840
02/10/2015, 11:56:48, 840
02/10/2015, 11:56:50, 839
02/10/2015, 11:56:52, 839
02/10/2015, 11:56:54, 839
02/10/2015, 11:56:55, 839
02/10/2015, 11:56:57, 839
02/10/2015, 11:56:59, 839
02/10/2015, 11:57:01, 839
02/10/2015, 11:57:03, 839
02/10/2015, 11:57:04, 839
02/10/2015, 11:57:06, 839
02/10/2015, 11:57:08, 839
02/10/2015, 11:57:10, 839
02/10/2015, 11:57:11, 839
02/10/2015, 11:57:13, 839
02/10/2015, 11:57:15, 839
02/10/2015, 11:57:17, 839
02/10/2015, 11:57:18, 840
02/10/2015, 11:57:20, 840
02/10/2015, 11:57:22, 839
02/10/2015, 11:57:24, 839
02/10/2015, 11:57:25, 839
02/10/2015, 11:57:27, 839
02/10/2015, 11:57:29, 839
02/10/2015, 11:57:31, 839
02/10/2015, 11:57:33, 839
02/10/2015, 11:57:34, 839
02/10/2015, 11:57:36, 840
02/10/2015, 11:57:38, 840
02/10/2015, 11:57:40, 840
02/10/2015, 11:57:41, 840
02/10/2015, 11:57:43, 840
02/10/2015, 11:57:45, 840
02/10/2015, 11:57:47, 840
02/10/2015, 11:57:48, 840
02/10/2015, 11:57:50, 840
02/10/2015, 11:57:52, 839
02/10/2015, 11:57:54, 839
02/10/2015, 11:57:55, 839
02/10/2015, 11:57:57, 839
02/10/2015, 11:57:59, 840
02/10/2015, 11:58:01, 840
02/10/2015, 11:58:03, 840
02/10/2015, 11:58:04, 840
02/10/2015, 11:58:06, 840
02/10/2015, 11:58:08, 840
02/10/2015, 11:58:10, 840
02/10/2015, 11:58:11, 840
02/10/2015, 11:58:13, 840
02/10/2015, 11:58:15, 840
02/10/2015, 11:58:17, 840
02/10/2015, 11:58:18, 840
02/10/2015, 11:58:20, 839
02/10/2015, 11:58:22, 839
02/10/2015, 11:58:24, 839
02/10/2015, 11:58:26, 839
02/10/2015, 11:58:27, 839
02/10/2015, 11:58:29, 839
02/10/2015, 11:58:31, 839
02/10/2015, 11:58:33, 839
02/10/2015, 11:58:34, 839
02/10/2015, 11:58:36, 839
02/10/2015, 11:58:38, 839
02/10/2015, 11:58:40, 839
02/10/2015, 11:58:41, 839
02/10/2015, 11:58:43, 839
02/10/2015, 11:58:45, 839
02/10/2015, 11:58:47, 839
02/10/2015, 11:58:48, 839
02/10/2015, 11:58:50, 839
02/10/2015, 11:58:52, 839
02/10/2015, 11:58:54, 839
02/10/2015, 11:58:56, 839
02/10/2015, 11:58:57, 840
02/10/2015, 11:58:59, 840
02/10/2015, 11:59:01, 840
02/10/2015, 11:59:03, 839
02/10/2015, 11:59:04, 840
02/10/2015, 11:59:06, 840
02/10/2015, 11:59:08, 840
02/10/2015, 11:59:10, 840
02/10/2015, 11:59:11, 840
02/10/2015, 11:59:13, 840
02/10/2015, 11:59:15, 840
02/10/2015, 11:59:17, 840
02/10/2015, 11:59:19, 839
02/10/2015, 11:59:20, 840
02/10/2015, 11:59:22, 840
02/10/2015, 11:59:24, 840
02/10/2015, 11:59:26, 840
02/10/2015, 11:59:27, 840
02/10/2015, 11:59:29, 840
02/10/2015, 11:59:31, 840
02/10/2015, 11:59:33, 840
02/10/2015, 11:59:34, 840
02/10/2015, 11:59:36, 840
02/10/2015, 11:59:38, 839
02/10/2015, 11:59:40, 839
02/10/2015, 11:59:41, 840
02/10/2015, 11:59:43, 840
02/10/2015, 11:59:45, 839
02/10/2015, 11:59:47, 840
02/10/2015, 11:59:49, 839
02/10/2015, 11:59:50, 840
02/10/2015, 11:59:52, 839
02/10/2015, 11:59:54, 839
02/10/2015, 11:59:56, 839
02/10/2015, 11:59:57, 840
02/10/2015, 11:59:59, 840
02/10/2015, 12:00:01, 840
02/10/2015, 12:00:03, 840
02/10/2015, 12:00:04, 840
02/10/2015, 12:00:06, 840
02/10/2015, 12:00:08, 840
02/10/2015, 12:00:10, 839
02/10/2015, 12:00:12, 840
02/10/2015, 12:00:13, 839
02/10/2015, 12:00:15, 839
02/10/2015, 12:00:17, 840
02/10/2015, 12:00:19, 840
02/10/2015, 12:00:20, 840
02/10/2015, 12:00:22, 840
02/10/2015, 12:00:24, 840
02/10/2015, 12:00:26, 840
02/10/2015, 12:00:27, 840
02/10/2015, 12:00:29, 839
02/10/2015, 12:00:31, 839
02/10/2015, 12:00:33, 839
02/10/2015, 12:00:34, 839
02/10/2015, 12:00:36, 839
02/10/2015, 12:00:38, 839
02/10/2015, 12:00:40, 839
02/10/2015, 12:00:42, 839
02/10/2015, 12:00:43, 839
02/10/2015, 12:00:45, 840
02/10/2015, 12:00:47, 840
02/10/2015, 12:00:49, 839
02/10/2015, 12:00:50, 839
02/10/2015, 12:00:52, 839
02/10/2015, 12:00:54, 839
02/10/2015, 12:00:56, 839
02/10/2015, 12:00:57, 840
02/10/2015, 12:00:59, 840
02/10/2015, 12:01:01, 840
02/10/2015, 12:01:03, 840
02/10/2015, 12:01:04, 840
02/10/2015, 12:01:06, 840
02/10/2015, 12:01:08, 840
02/10/2015, 12:01:10, 840
02/10/2015, 12:01:12, 840
02/10/2015, 12:01:13, 840
02/10/2015, 12:01:15, 840
02/10/2015, 12:01:17, 840
02/10/2015, 12:01:19, 840
02/10/2015, 12:01:20, 840
02/10/2015, 12:01:22, 839
02/10/2015, 12:01:24, 839
02/10/2015, 12:01:26, 839
02/10/2015, 12:01:27, 839
02/10/2015, 12:01:29, 839
02/10/2015, 12:01:31, 839
02/10/2015, 12:01:33, 839
02/10/2015, 12:01:35, 839
02/10/2015, 12:01:36, 840
02/10/2015, 12:01:38, 840
02/10/2015, 12:01:40, 840
02/10/2015, 12:01:42, 840
02/10/2015, 12:01:43, 840
02/10/2015, 12:01:45, 840
02/10/2015, 12:01:47, 840
02/10/2015, 12:01:49, 840
02/10/2015, 12:01:50, 840
